Rank,Name,Frequency,Year
9,Karen,549,1974
10,Jennifer,506,1974
11,Joanne,422,1974
12,Rachel,406,1974
13,Angela,383,1974
14,Sarah,375,1974
15,Natalie,371,1974
16,Kim,363,1974
17,Fiona,356,1974
18,Samantha,353,1974
19,Julie,351,1974
20,Kelly,345,1974
21,Sharon,339,1974
22,Vanessa,334,1974
23,Jodie,330,1974
24,Melanie,319,1974
25,Alison,311,1974
26,Leanne,310,1974
27,Elizabeth,308,1974
28,Tracey,307,1974
29,Catherine,301,1974
30,Megan,281,1974
31,Susan,277,1974
32,Danielle,270,1974
33,Donna,265,1974
34,Maria,254,1974
35,Linda,251,1974
36,Louise,246,1974
37,Tanya,243,1974
38,Katrina,241,1974
39,Christine,236,1974
40,Tracy,236,1974
41,Rachael,231,1974
42,Emma,229,1974
43,Jacqueline,229,1974
44,Natasha,221,1974
45,Katherine,219,1974
46,Jane,218,1974
47,Melinda,216,1974
48,Kathryn,215,1974
49,Kellie,212,1974
50,Deborah,207,1974
51,Sally,189,1974
52,Sandra,187,1974
53,Helen,186,1974
54,Simone,181,1974
55,Cassandra,172,1974
56,Renee,170,1974
57,Anna,159,1974
58,Tammy,156,1974
59,Tania,156,1974
60,Suzanne,150,1974
61,Kirsty,146,1974
62,Tina,142,1974
63,Sonia,140,1974
64,Kristy,136,1974
65,Naomi,136,1974
66,Wendy,131,1974
67,Heidi,126,1974
68,Kate,125,1974
69,Anne,120,1974
70,Stephanie,120,1974
71,Kerrie,119,1974
72,Bronwyn,117,1974
73,Patricia,114,1974
74,Peta,112,1974
75,Jody,109,1974
76,Cindy,108,1974
77,Shannon,106,1974
78,Kathleen,105,1974
79,Allison,102,1974
80,Caroline,100,1974
81,Carolyn,100,1974
82,Vicki,97,1974
83,Kerry,96,1974
84,Mary,96,1974
85,Robyn,96,1974
86,Leah,95,1974
87,Narelle,92,1974
88,Paula,91,1974
89,Cherie,90,1974
90,Janelle,90,1974
91,Jodi,89,1974
92,Janine,88,1974
93,Margaret,87,1974
94,Brooke,86,1974
95,Penelope,84,1974
96,Teresa,84,1974
97,Justine,83,1974
98,Alexandra,81,1974
99,Annette,79,1974
100,Debbie,79,1974
1,Michelle,981,1973
2,Kylie,944,1973
3,Nicole,898,1973
4,Melissa,778,1973
5,Lisa,712,1973
6,Karen,704,1973
7,Rebecca,700,1973
8,Belinda,581,1973
9,Amanda,526,1973
10,Jennifer,468,1973
11,Joanne,435,1973
12,Julie,419,1973
13,Rachel,389,1973
14,Natalie,383,1973
15,Fiona,381,1973
16,Sharon,379,1973
17,Jodie,375,1973
18,Samantha,374,1973
19,Kelly,372,1973
20,Kim,372,1973
21,Elizabeth,353,1973
22,Leanne,344,1973
23,Angela,338,1973
24,Sarah,330,1973
25,Donna,325,1973
26,Alison,324,1973
27,Danielle,319,1973
28,Linda,319,1973
29,Tracey,319,1973
30,Vanessa,311,1973
31,Melanie,307,1973
32,Catherine,300,1973
33,Melinda,286,1973
34,Deborah,282,1973
35,Louise,274,1973
36,Maria,274,1973
37,Tracy,268,1973
38,Susan,266,1973
39,Tanya,263,1973
40,Katrina,255,1973
41,Simone,238,1973
42,Jacqueline,230,1973
43,Megan,223,1973
44,Kellie,217,1973
45,Katherine,215,1973
46,Christine,209,1973
47,Kathryn,207,1973
48,Sandra,205,1973
49,Emma,199,1973
50,Natasha,196,1973
51,Rachael,196,1973
52,Jane,195,1973
53,Helen,190,1973
54,Suzanne,181,1973
55,Sonia,168,1973
56,Anna,158,1973
57,Tania,156,1973
58,Tammy,155,1973
59,Sally,153,1973
60,Tina,149,1973
61,Patricia,140,1973
62,Renee,140,1973
63,Kerrie,139,1973
64,Heidi,138,1973
65,Justine,131,1973
66,Wendy,130,1973
67,Anne,129,1973
68,Kerry,128,1973
69,Cindy,127,1973
70,Naomi,121,1973
71,Allison,119,1973
72,Annette,117,1973
73,Paula,110,1973
74,Vicki,109,1973
75,Stephanie,105,1973
76,Kathleen,104,1973
77,Bronwyn,102,1973
78,Jodi,100,1973
79,Janelle,98,1973
80,Cassandra,97,1973
81,Margaret,96,1973
82,Narelle,96,1973
83,Caroline,94,1973
84,Carolyn,93,1973
85,Janine,92,1973
86,Kate,92,1973
87,Peta,92,1973
88,Kirsty,90,1973
89,Mary,90,1973
90,Anita,86,1973
91,Penelope,86,1973
92,Leah,85,1973
93,Yvette,85,1973
94,Georgina,84,1973
95,Leonie,84,1973
96,Teresa,83,1973
97,Cherie,81,1973
98,Robyn,80,1973
99,Debra,79,1973
100,Debbie,78,1973
1,Michelle,1204,1972
2,Kylie,1025,1972
3,Nicole,978,1972
4,Karen,812,1972
5,Lisa,790,1972
6,Joanne,667,1972
7,Melissa,661,1972
8,Rebecca,654,1972
9,Jennifer,558,1972
10,Sharon,551,1972
11,Amanda,544,1972
12,Julie,526,1972
13,Kim,493,1972
14,Jodie,457,1972
15,Leanne,450,1972
16,Fiona,443,1972
17,Tracey,416,1972
18,Elizabeth,404,1972
19,Belinda,402,1972
20,Catherine,393,1972
21,Donna,385,1972
22,Alison,383,1972
23,Samantha,381,1972
24,Rachel,380,1972
25,Vanessa,369,1972
26,Natalie,362,1972
27,Angela,356,1972
28,Kelly,329,1972
29,Linda,323,1972
30,Maria,313,1972
31,Susan,310,1972
32,Danielle,300,1972
33,Deborah,298,1972
34,Louise,297,1972
35,Tanya,297,1972
36,Sarah,293,1972
37,Christine,289,1972
38,Tracy,285,1972
39,Jacqueline,281,1972
40,Melinda,280,1972
41,Sandra,273,1972
42,Jane,263,1972
43,Megan,261,1972
44,Katrina,246,1972
45,Simone,245,1972
46,Katherine,231,1972
47,Melanie,221,1972
48,Helen,219,1972
49,Kathryn,219,1972
50,Sonia,208,1972
51,Kellie,205,1972
52,Suzanne,203,1972
53,Rachael,193,1972
54,Tina,181,1972
55,Natasha,175,1972
56,Tania,175,1972
57,Wendy,170,1972
58,Justine,168,1972
59,Kerrie,159,1972
60,Anna,156,1972
61,Patricia,153,1972
62,Tammy,149,1972
63,Allison,144,1972
64,Emma,136,1972
65,Janine,136,1972
66,Renee,136,1972
67,Kathleen,133,1972
68,Janelle,132,1972
69,Stephanie,132,1972
70,Mary,131,1972
71,Victoria,131,1972
72,Paula,129,1972
73,Sally,129,1972
74,Robyn,126,1972
75,Anne,125,1972
76,Annette,125,1972
77,Jody,124,1972
78,Vicki,124,1972
79,Kerry,122,1972
80,Carolyn,121,1972
81,Narelle,119,1972
82,Bronwyn,116,1972
83,Debra,112,1972
84,Cassandra,110,1972
85,Debbie,110,1972
86,Toni,110,1972
87,Heidi,108,1972
88,Cindy,106,1972
89,Naomi,106,1972
90,Peta,106,1972
91,Jodi,103,1972
92,Leonie,103,1972
93,Margaret,102,1972
94,Cheryl,101,1972
95,Michele,100,1972
96,Alexandra,99,1972
97,Dianne,99,1972
98,Penelope,96,1972
99,Cherie,95,1972
100,Leah,95,1972
1,Michelle,1248,1971
2,Kylie,951,1971
3,Nicole,934,1971
4,Karen,916,1971
5,Lisa,895,1971
6,Joanne,742,1971
7,Melissa,633,1971
8,Sharon,619,1971
9,Kim,607,1971
10,Julie,601,1971
11,Jennifer,581,1971
12,Tracey,522,1971
13,Amanda,519,1971
14,Donna,483,1971
15,Fiona,477,1971
16,Belinda,474,1971
17,Rebecca,457,1971
18,Leanne,449,1971
19,Catherine,431,1971
20,Elizabeth,421,1971
21,Jodie,416,1971
22,Angela,405,1971
23,Alison,389,1971
24,Vanessa,386,1971
25,Susan,383,1971
26,Natalie,371,1971
27,Samantha,361,1971
28,Maria,353,1971
29,Rachel,344,1971
30,Tanya,335,1971
31,Louise,333,1971
32,Linda,330,1971
33,Tracy,326,1971
34,Christine,313,1971
35,Jacqueline,309,1971
36,Katrina,287,1971
37,Jane,277,1971
38,Megan,270,1971
39,Sarah,270,1971
40,Deborah,269,1971
41,Kelly,268,1971
42,Sandra,268,1971
43,Danielle,265,1971
44,Kathryn,262,1971
45,Helen,256,1971
46,Suzanne,255,1971
47,Simone,247,1971
48,Melinda,240,1971
49,Katherine,228,1971
50,Tania,222,1971
51,Kellie,217,1971
52,Sonia,210,1971
53,Tina,205,1971
54,Wendy,194,1971
55,Anna,191,1971
56,Justine,187,1971
57,Patricia,181,1971
58,Rachael,179,1971
59,Melanie,170,1971
60,Anne,168,1971
61,Mary,165,1971
62,Paula,159,1971
63,Allison,158,1971
64,Kerrie,156,1971
65,Emma,152,1971
66,Toni,149,1971
67,Jody,147,1971
68,Robyn,146,1971
69,Janelle,143,1971
70,Natasha,143,1971
71,Kerry,139,1971
72,Narelle,139,1971
73,Annette,138,1971
74,Cheryl,137,1971
75,Kathleen,137,1971
76,Janine,136,1971
77,Vicki,133,1971
78,Bronwyn,132,1971
79,Carolyn,129,1971
80,Margaret,129,1971
81,Sally,124,1971
82,Tammy,123,1971
83,Peta,113,1971
84,Michele,112,1971
85,Victoria,112,1971
86,Stephanie,109,1971
87,Cassandra,107,1971
88,Dianne,106,1971
89,Leah,106,1971
90,Heidi,105,1971
91,Jo-Anne,101,1971
92,Julia,101,1971
93,Penelope,101,1971
94,Cindy,100,1971
95,Leonie,99,1971
96,Maree,97,1971
97,Debbie,96,1971
98,Naomi,96,1971
99,Sonya,96,1971
100,Jodi,95,1971
1,Michelle,1199,1970
2,Karen,991,1970
3,Lisa,885,1970
4,Nicole,779,1970
5,Joanne,657,1970
6,Kylie,657,1970
7,Sharon,653,1970
8,Jennifer,582,1970
9,Kim,582,1970
10,Julie,563,1970
11,Tracey,537,1970
12,Melissa,523,1970
13,Leanne,498,1970
14,Fiona,467,1970
15,Amanda,438,1970
16,Donna,438,1970
17,Susan,430,1970
18,Catherine,429,1970
19,Elizabeth,427,1970
20,Jodie,394,1970
21,Tracy,394,1970
22,Maria,370,1970
23,Belinda,366,1970
24,Linda,354,1970
25,Christine,339,1970
26,Louise,329,1970
27,Rebecca,329,1970
28,Sandra,318,1970
29,Vanessa,315,1970
30,Tanya,313,1970
31,Angela,310,1970
32,Natalie,309,1970
33,Deborah,306,1970
34,Alison,297,1970
35,Jacqueline,284,1970
36,Samantha,276,1970
37,Helen,274,1970
38,Kelly,263,1970
39,Jane,258,1970
40,Megan,252,1970
41,Wendy,248,1970
42,Rachel,245,1970
43,Katrina,238,1970
44,Kathryn,236,1970
45,Danielle,229,1970
46,Sarah,213,1970
47,Suzanne,211,1970
48,Katherine,199,1970
49,Anna,190,1970
50,Simone,189,1970
51,Patricia,188,1970
52,Tania,188,1970
53,Carolyn,182,1970
54,Kellie,170,1970
55,Mary,168,1970
56,Vicki,166,1970
57,Justine,165,1970
58,Tina,165,1970
59,Kathleen,162,1970
60,Melinda,157,1970
61,Anne,156,1970
62,Kerrie,153,1970
63,Cheryl,145,1970
64,Bronwyn,144,1970
65,Kerry,143,1970
66,Robyn,142,1970
67,Annette,141,1970
68,Emma,139,1970
69,Margaret,132,1970
70,Janine,129,1970
71,Sally,129,1970
72,Michele,127,1970
73,Sonia,127,1970
74,Narelle,124,1970
75,Dianne,123,1970
76,Debbie,118,1970
77,Rachael,117,1970
78,Julia,116,1970
79,Tammy,116,1970
80,Janelle,115,1970
81,Debra,114,1970
82,Cindy,107,1970
83,Paula,106,1970
84,Penelope,106,1970
85,Peta,106,1970
86,Teresa,106,1970
87,Stephanie,105,1970
88,Toni,105,1970
89,Allison,104,1970
90,Maree,104,1970
91,Sonya,102,1970
92,Leonie,99,1970
93,Cassandra,97,1970
94,Lynette,96,1970
95,Bernadette,94,1970
96,Caroline,94,1970
97,Ann,93,1970
98,Melanie,93,1970
99,Jodi,87,1970
100,Diane,86,1970
1,Michelle,1208,1969
2,Karen,1087,1969
3,Lisa,966,1969
4,Sharon,864,1969
5,Nicole,690,1969
6,Joanne,627,1969
7,Jennifer,619,1969
8,Julie,569,1969
9,Leanne,550,1969
10,Kim,539,1969
11,Susan,523,1969
12,Fiona,491,1969
13,Donna,487,1969
14,Melissa,483,1969
15,Tracey,468,1969
16,Catherine,467,1969
17,Amanda,438,1969
18,Kylie,438,1969
19,Elizabeth,392,1969
20,Maria,369,1969
21,Linda,363,1969
22,Jodie,346,1969
23,Louise,346,1969
24,Angela,328,1969
25,Deborah,325,1969
26,Jacqueline,325,1969
27,Helen,324,1969
28,Christine,323,1969
29,Tracy,309,1969
30,Belinda,301,1969
31,Sandra,298,1969
32,Tanya,296,1969
33,Vanessa,281,1969
34,Kelly,277,1969
35,Suzanne,272,1969
36,Alison,269,1969
37,Samantha,256,1969
38,Natalie,255,1969
39,Kathryn,251,1969
40,Jane,249,1969
41,Rebecca,249,1969
42,Katrina,247,1969
43,Wendy,237,1969
44,Megan,211,1969
45,Vicki,200,1969
46,Melinda,195,1969
47,Rachel,192,1969
48,Robyn,189,1969
49,Anna,186,1969
50,Kellie,186,1969
51,Carolyn,184,1969
52,Patricia,183,1969
53,Tania,177,1969
54,Kerry,174,1969
55,Mary,174,1969
56,Kerrie,171,1969
57,Katherine,169,1969
58,Danielle,166,1969
59,Anne,163,1969
60,Simone,158,1969
61,Annette,157,1969
62,Margaret,156,1969
63,Debra,155,1969
64,Cheryl,154,1969
65,Kathleen,154,1969
66,Tina,152,1969
67,Sarah,148,1969
68,Janelle,145,1969
69,Bronwyn,143,1969
70,Justine,143,1969
71,Sally,131,1969
72,Lynette,127,1969
73,Janine,126,1969
74,Debbie,123,1969
75,Leonie,115,1969
76,Michele,115,1969
77,Sonia,115,1969
78,Dianne,113,1969
79,Maree,113,1969
80,Narelle,111,1969
81,Paula,111,1969
82,Judith,110,1969
83,Ann,106,1969
84,Sonya,104,1969
85,Toni,101,1969
86,Allison,98,1969
87,Penelope,98,1969
88,Victoria,97,1969
89,Diane,95,1969
90,Emma,94,1969
91,Teresa,94,1969
92,Stephanie,93,1969
93,Cindy,92,1969
94,Heather,90,1969
95,Tammy,88,1969
96,Caroline,87,1969
97,Denise,87,1969
98,Barbara,86,1969
99,Cassandra,86,1969
100,Alexandra,85,1969
1,Karen,1109,1968
2,Lisa,1058,1968
3,Michelle,1049,1968
4,Sharon,809,1968
5,Jennifer,682,1968
6,Leanne,612,1968
7,Donna,611,1968
8,Susan,544,1968
9,Catherine,523,1968
10,Kim,521,1968
11,Julie,512,1968
12,Joanne,504,1968
13,Nicole,463,1968
14,Tracey,453,1968
15,Elizabeth,424,1968
16,Maria,412,1968
17,Fiona,397,1968
18,Linda,395,1968
19,Jacqueline,379,1968
20,Helen,356,1968
21,Melissa,350,1968
22,Sandra,349,1968
23,Deborah,337,1968
24,Christine,329,1968
25,Jodie,312,1968
26,Amanda,300,1968
27,Tracy,294,1968
28,Suzanne,286,1968
29,Angela,282,1968
30,Louise,282,1968
31,Kylie,278,1968
32,Alison,261,1968
33,Wendy,257,1968
34,Jane,248,1968
35,Kathryn,247,1968
36,Belinda,245,1968
37,Tanya,242,1968
38,Patricia,223,1968
39,Robyn,220,1968
40,Carolyn,209,1968
41,Mary,205,1968
42,Kerrie,204,1968
43,Vicki,201,1968
44,Kelly,200,1968
45,Vanessa,199,1968
46,Natalie,198,1968
47,Anne,197,1968
48,Tania,193,1968
49,Samantha,187,1968
50,Katrina,185,1968
51,Cheryl,184,1968
52,Megan,182,1968
53,Melinda,182,1968
54,Kerry,180,1968
55,Margaret,180,1968
56,Anna,166,1968
57,Debra,166,1968
58,Annette,161,1968
59,Katherine,160,1968
60,Kathleen,152,1968
61,Rebecca,152,1968
62,Lynette,142,1968
63,Janelle,139,1968
64,Dianne,136,1968
65,Paula,134,1968
66,Narelle,132,1968
67,Simone,132,1968
68,Debbie,126,1968
69,Maree,126,1968
70,Sarah,126,1968
71,Kellie,125,1968
72,Danielle,124,1968
73,Toni,123,1968
74,Bronwyn,122,1968
75,Rachel,120,1968
76,Sally,120,1968
77,Michele,119,1968
78,Judith,117,1968
79,Leonie,111,1968
80,Caroline,107,1968
81,Penelope,106,1968
82,Allison,105,1968
83,Ann,105,1968
84,Diane,105,1968
85,Janine,101,1968
86,Sonia,101,1968
87,Tina,101,1968
88,Diana,99,1968
89,Stephanie,98,1968
90,Carol,97,1968
91,Denise,97,1968
92,Teresa,91,1968
93,Heather,90,1968
94,Rhonda,90,1968
95,Leah,88,1968
96,Lynda,88,1968
97,Jodi,87,1968
98,Therese,86,1968
99,Ruth,81,1968
100,Sonya,81,1968
1,Michelle,1086,1967
2,Karen,1061,1967
3,Lisa,861,1967
4,Sharon,748,1967
5,Donna,655,1967
6,Kim,655,1967
7,Jennifer,650,1967
8,Julie,632,1967
9,Susan,582,1967
10,Leanne,552,1967
11,Joanne,546,1967
12,Catherine,507,1967
13,Tracey,467,1967
14,Elizabeth,448,1967
15,Linda,414,1967
16,Sandra,408,1967
17,Deborah,402,1967
18,Maria,384,1967
19,Helen,371,1967
20,Fiona,353,1967
21,Nicole,337,1967
22,Christine,333,1967
23,Louise,332,1967
24,Tracy,313,1967
25,Jacqueline,309,1967
26,Melissa,304,1967
27,Suzanne,301,1967
28,Amanda,291,1967
29,Jane,283,1967
30,Angela,278,1967
31,Alison,276,1967
32,Kathryn,276,1967
33,Wendy,269,1967
34,Anne,261,1967
35,Belinda,251,1967
36,Robyn,251,1967
37,Tanya,232,1967
38,Margaret,220,1967
39,Mary,209,1967
40,Patricia,207,1967
41,Tania,203,1967
42,Vicki,201,1967
43,Debra,198,1967
44,Cheryl,192,1967
45,Carolyn,180,1967
46,Katrina,179,1967
47,Megan,178,1967
48,Kathleen,173,1967
49,Jodie,172,1967
50,Natalie,170,1967
51,Anna,168,1967
52,Lynette,167,1967
53,Annette,166,1967
54,Kerry,165,1967
55,Bronwyn,163,1967
56,Kylie,161,1967
57,Kerrie,154,1967
58,Melinda,154,1967
59,Dianne,153,1967
60,Samantha,151,1967
61,Ann,148,1967
62,Katherine,148,1967
63,Narelle,141,1967
64,Michele,137,1967
65,Maree,136,1967
66,Vanessa,136,1967
67,Janelle,133,1967
68,Diane,131,1967
69,Judith,131,1967
70,Sarah,128,1967
71,Rebecca,116,1967
72,Debbie,114,1967
73,Sally,114,1967
74,Toni,114,1967
75,Sonia,111,1967
76,Leonie,109,1967
77,Rhonda,109,1967
78,Allison,104,1967
79,Lynda,104,1967
80,Tina,104,1967
81,Kelly,101,1967
82,Janine,100,1967
83,Heather,99,1967
84,Denise,94,1967
85,Barbara,93,1967
86,Sonya,93,1967
87,Stephanie,90,1967
88,Bernadette,88,1967
89,Christina,88,1967
90,Simone,88,1967
91,Jodi,86,1967
92,Teresa,86,1967
93,Paula,85,1967
94,Ruth,85,1967
95,Carol,82,1967
96,Danielle,78,1967
97,Caroline,76,1967
98,Roslyn,76,1967
99,Anita,75,1967
100,Lesley,75,1967
1,Karen,1088,1966
2,Michelle,1050,1966
3,Sharon,815,1966
4,Lisa,695,1966
5,Donna,693,1966
6,Jennifer,691,1966
7,Kim,670,1966
8,Susan,616,1966
9,Julie,611,1966
10,Leanne,599,1966
11,Catherine,551,1966
12,Joanne,543,1966
13,Maria,459,1966
14,Deborah,453,1966
15,Elizabeth,441,1966
16,Linda,436,1966
17,Tracey,425,1966
18,Sandra,418,1966
19,Helen,403,1966
20,Christine,356,1966
21,Fiona,332,1966
22,Wendy,330,1966
23,Suzanne,324,1966
24,Robyn,290,1966
25,Jane,287,1966
26,Jacqueline,286,1966
27,Louise,282,1966
28,Anne,267,1966
29,Tracy,265,1966
30,Kathryn,262,1966
31,Alison,259,1966
32,Angela,259,1966
33,Patricia,253,1966
34,Margaret,252,1966
35,Mary,248,1966
36,Amanda,239,1966
37,Belinda,237,1966
38,Melissa,229,1966
39,Nicole,212,1966
40,Cheryl,209,1966
41,Tania,209,1966
42,Kathleen,198,1966
43,Annette,193,1966
44,Kerry,186,1966
45,Vicki,186,1966
46,Dianne,185,1966
47,Debra,181,1966
48,Tanya,181,1966
49,Carolyn,176,1966
50,Janelle,173,1966
51,Lynette,160,1966
52,Debbie,159,1966
53,Kerrie,157,1966
54,Anna,155,1966
55,Kylie,151,1966
56,Judith,147,1966
57,Katherine,144,1966
58,Megan,143,1966
59,Narelle,142,1966
60,Diane,140,1966
61,Carol,137,1966
62,Michele,133,1966
63,Jodie,132,1966
64,Ann,131,1966
65,Denise,130,1966
66,Bronwyn,127,1966
67,Rhonda,125,1966
68,Sally,124,1966
69,Katrina,121,1966
70,Natalie,121,1966
71,Leonie,118,1966
72,Maree,117,1966
73,Roslyn,117,1966
74,Janine,112,1966
75,Barbara,109,1966
76,Sarah,105,1966
77,Toni,104,1966
78,Allison,102,1966
79,Samantha,101,1966
80,Kelly,99,1966
81,Lynda,98,1966
82,Lorraine,94,1966
83,Diana,93,1966
84,Paula,93,1966
85,Simone,93,1966
86,Pauline,91,1966
87,Stephanie,86,1966
88,Caroline,85,1966
89,Ruth,84,1966
90,Heather,83,1966
91,Tina,83,1966
92,Rebecca,81,1966
93,Lee,79,1966
94,Gail,78,1966
95,Melinda,78,1966
96,Therese,78,1966
97,Bernadette,77,1966
98,Teresa,77,1966
99,Sonya,75,1966
100,Colleen,74,1966
1,Karen,1060,1965
2,Sharon,815,1965
3,Michelle,762,1965
4,Jennifer,738,1965
5,Donna,710,1965
6,Susan,707,1965
7,Leanne,694,1965
8,Julie,679,1965
9,Lisa,668,1965
10,Joanne,594,1965
11,Catherine,583,1965
12,Kim,582,1965
13,Tracey,509,1965
14,Elizabeth,488,1965
15,Linda,485,1965
16,Sandra,444,1965
17,Deborah,441,1965
18,Maria,420,1965
19,Helen,394,1965
20,Robyn,376,1965
21,Wendy,359,1965
22,Suzanne,343,1965
23,Christine,337,1965
24,Margaret,333,1965
25,Louise,311,1965
26,Anne,299,1965
27,Alison,288,1965
28,Jane,281,1965
29,Patricia,279,1965
30,Kathryn,275,1965
31,Fiona,272,1965
32,Amanda,264,1965
33,Tracy,261,1965
34,Debra,254,1965
35,Vicki,254,1965
36,Jacqueline,253,1965
37,Mary,239,1965
38,Angela,237,1965
39,Cheryl,224,1965
40,Kerry,222,1965
41,Melissa,219,1965
42,Lynette,217,1965
43,Dianne,212,1965
44,Carolyn,206,1965
45,Annette,202,1965
46,Kathleen,198,1965
47,Kerrie,192,1965
48,Belinda,188,1965
49,Diane,185,1965
50,Judith,185,1965
51,Debbie,179,1965
52,Megan,173,1965
53,Janelle,167,1965
54,Nicole,161,1965
55,Carol,160,1965
56,Anna,159,1965
57,Katherine,158,1965
58,Tanya,151,1965
59,Ann,147,1965
60,Leonie,146,1965
61,Denise,144,1965
62,Narelle,142,1965
63,Natalie,137,1965
64,Tania,136,1965
65,Rhonda,131,1965
66,Maree,129,1965
67,Bronwyn,128,1965
68,Sally,126,1965
69,Katrina,117,1965
70,Cindy,113,1965
71,Diana,109,1965
72,Jodie,107,1965
73,Michele,104,1965
74,Heather,103,1965
75,Roslyn,102,1965
76,Barbara,100,1965
77,Lynda,93,1965
78,Pauline,93,1965
79,Vanessa,91,1965
80,Colleen,90,1965
81,Bernadette,89,1965
82,Janet,89,1965
83,Caroline,88,1965
84,Kylie,86,1965
85,Sarah,86,1965
86,Gail,85,1965
87,Janine,85,1965
88,Toni,85,1965
89,Ruth,84,1965
90,Therese,84,1965
91,Rosemary,83,1965
92,Cathy,81,1965
93,Lee,80,1965
94,Stephanie,80,1965
95,Teresa,80,1965
96,Simone,79,1965
97,Allison,78,1965
98,Frances,77,1965
99,Paula,75,1965
100,Marie,74,1965
1,Karen,1032,1964
2,Jennifer,873,1964
3,Sharon,831,1964
4,Susan,831,1964
5,Donna,744,1964
6,Michelle,737,1964
7,Julie,728,1964
8,Leanne,661,1964
9,Joanne,584,1964
10,Catherine,579,1964
11,Lisa,563,1964
12,Kim,561,1964
13,Sandra,526,1964
14,Linda,516,1964
15,Elizabeth,513,1964
16,Deborah,491,1964
17,Tracey,486,1964
18,Helen,433,1964
19,Robyn,414,1964
20,Maria,410,1964
21,Christine,386,1964
22,Wendy,362,1964
23,Mary,342,1964
24,Suzanne,339,1964
25,Louise,333,1964
26,Anne,330,1964
27,Vicki,324,1964
28,Jane,306,1964
29,Margaret,304,1964
30,Lynette,300,1964
31,Patricia,292,1964
32,Carolyn,280,1964
33,Kathryn,277,1964
34,Jacqueline,274,1964
35,Debra,267,1964
36,Cheryl,264,1964
37,Annette,263,1964
38,Fiona,261,1964
39,Amanda,257,1964
40,Dianne,251,1964
41,Tracy,251,1964
42,Kerrie,235,1964
43,Kerry,228,1964
44,Diane,227,1964
45,Judith,220,1964
46,Kathleen,200,1964
47,Debbie,193,1964
48,Angela,191,1964
49,Narelle,185,1964
50,Carol,177,1964
51,Melissa,176,1964
52,Bronwyn,175,1964
53,Janelle,174,1964
54,Ann,170,1964
55,Denise,164,1964
56,Maree,164,1964
57,Belinda,163,1964
58,Michele,160,1964
59,Alison,148,1964
60,Leonie,145,1964
61,Rhonda,137,1964
62,Anna,131,1964
63,Megan,125,1964
64,Gail,119,1964
65,Sally,119,1964
66,Katherine,118,1964
67,Barbara,114,1964
68,Janet,112,1964
69,Tanya,111,1964
70,Heather,110,1964
71,Colleen,109,1964
72,Frances,108,1964
73,Therese,108,1964
74,Janine,106,1964
75,Diana,103,1964
76,Lynda,102,1964
77,Jo-Anne,101,1964
78,Pamela,100,1964
79,Toni,100,1964
80,Roslyn,99,1964
81,Katrina,98,1964
82,Ruth,98,1964
83,Rosemary,96,1964
84,Caroline,95,1964
85,Paula,95,1964
86,Pauline,93,1964
87,Tania,93,1964
88,Vanessa,93,1964
89,Lynne,90,1964
90,Lesley,88,1964
91,Nicole,88,1964
92,Natalie,85,1964
93,Kelly,82,1964
94,Melinda,81,1964
95,Lorraine,79,1964
96,Yvonne,79,1964
97,Cindy,77,1964
98,Jenny,76,1964
99,Cathy,75,1964
100,Penelope,75,1964
1,Karen,1064,1963
2,Susan,1032,1963
3,Jennifer,956,1963
4,Sharon,889,1963
5,Julie,740,1963
6,Donna,711,1963
7,Leanne,706,1963
8,Catherine,653,1963
9,Michelle,641,1963
10,Deborah,623,1963
11,Joanne,599,1963
12,Linda,581,1963
13,Elizabeth,559,1963
14,Lisa,555,1963
15,Kim,539,1963
16,Sandra,535,1963
17,Tracey,528,1963
18,Christine,495,1963
19,Robyn,445,1963
20,Wendy,428,1963
21,Maria,412,1963
22,Vicki,410,1963
23,Helen,409,1963
24,Margaret,376,1963
25,Anne,365,1963
26,Suzanne,352,1963
27,Patricia,323,1963
28,Cheryl,319,1963
29,Louise,318,1963
30,Kerry,307,1963
31,Annette,304,1963
32,Kathryn,298,1963
33,Mary,295,1963
34,Debra,287,1963
35,Lynette,280,1963
36,Jane,271,1963
37,Fiona,267,1963
38,Kathleen,265,1963
39,Tracy,259,1963
40,Judith,258,1963
41,Debbie,253,1963
42,Jacqueline,253,1963
43,Carolyn,252,1963
44,Amanda,230,1963
45,Diane,230,1963
46,Kerrie,218,1963
47,Dianne,209,1963
48,Ann,208,1963
49,Belinda,208,1963
50,Alison,195,1963
51,Angela,194,1963
52,Narelle,191,1963
53,Denise,185,1963
54,Janelle,183,1963
55,Maree,177,1963
56,Carol,172,1963
57,Rhonda,172,1963
58,Michele,166,1963
59,Leonie,159,1963
60,Janet,149,1963
61,Melissa,148,1963
62,Barbara,145,1963
63,Bronwyn,141,1963
64,Anna,140,1963
65,Rosemary,140,1963
66,Katherine,135,1963
67,Roslyn,133,1963
68,Colleen,131,1963
69,Sally,131,1963
70,Heather,129,1963
71,Tania,129,1963
72,Gail,122,1963
73,Janine,115,1963
74,Frances,114,1963
75,Ruth,113,1963
76,Lorraine,109,1963
77,Therese,109,1963
78,Diana,103,1963
79,Tanya,100,1963
80,Pauline,98,1963
81,Paula,97,1963
82,Brenda,96,1963
83,Caroline,94,1963
84,Lesley,91,1963
85,Lynne,91,1963
86,Jeanette,90,1963
87,Katrina,90,1963
88,Pamela,90,1963
89,Jo-Anne,86,1963
